게시물ID,제목,게시일,원래 카테고리,규칙 기반 주제 분류,URL,추출본문 문자수,본문 이미지 요소수,본문 확인
223906651984,💥 2학기 새출발! 고1·고2 반배치고사 실시 안내,2025. 6. 21.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223906651984,1216,5,추출
223904104207,"2025고1, 대진여고 선택과목 설명회로 달라지는 고2 수학? 대진여고 수학학원도 역시 수학의기술♥",2025. 6. 19.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223904104207,2342,8,추출
223903997701,"🔥2주도 채 안 남은 1학기 기말고사 최종 점검, 수학의기술에서는 개별 맞춤 응급솔루션 진행 ! 🔥",2025. 6. 19.,은행사거리점(직접 게시),시험분석·대비,https://blog.naver.com/skills_in_math2/223903997701,1060,5,추출
223901242593,"중계동 수학학원 수학의기술, 앞서가는 2학기 준비는 물론 개강맞이 이벤트까지-! 친구 소개하면 포인트가 와르르!",2025. 6. 16.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223901242593,1479,6,추출
223893988472,"🌞2025 여름방학, 완벽한 플랜으로 수학 실력 키울 절호의 기회! 수학 전문학원 수학의기술 2025 하계특강 OPEN!",2025. 6. 10.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223893988472,3097,7,추출
223892362587,[성적상승 학생후기]중계동 수학학원 수학의기술에서는 성적이 오를 수밖에 없다. 실제 학생 후기를 통한 증명된 비법 공개📈,2025. 6. 9.,수학의기술 상위 카테고리,학습성과·후기,https://blog.naver.com/skills_in_math2/223892362587,2079,7,추출
223892360409,"[성적상승 학생후기]중계동 중학교를 꽉 잡은 수학학원, 수학의기술에서 달라진 태랑중 학생의 성적상승 학생후기🌱",2025. 6. 8.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223892360409,2349,8,추출
223887415525,🎯실전이 곧 실력! 수학의기술 고1 6모 대비 특강 현장 전격 공개✍️,2025. 6. 3.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223887415525,2417,12,추출
223885061306,"🎯 집중력 만렙! 수학의기술 5월 순공랭킹 TOP10, 여기에 다 모였다!",2025. 6. 1.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223885061306,1440,6,추출
223884473186,서강대 정시모집요강 반영비율 2026 서강대학교 입학전형 정시 신입학,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884473186,1506,6,추출
223884473021,서강대 학종 교과 수능최저 수시 2026 서강대학교 입학전형 수시모집요강,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884473021,1740,7,추출
223884431605,고려대 정시모집요강 반영비율 2026 고려대학교 입학전형 정시 신입학,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884431605,2095,8,추출
223884431306,고려대 학종 교과 수능최저 수시 2026 고려대학교 입학전형 수시모집요강,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884431306,1800,7,추출
223884404322,연세대 정시모집요강 반영비율 2026 연세대학교 입학전형 정시 신입학,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884404322,1754,8,추출
223884403911,연세대 학종 교과 수능최저 수시 2026 연세대학교 입학전형 수시모집요강,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884403911,2006,17,추출
223884329814,한양대 정시모집요강 반영비율 2026 한양대학교 입학전형 정시 신입학,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884329814,2082,14,추출
223884329561,한양대 학종 교과 수능최저 수시 2026 한양대학교 입학전형 수시모집요강,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884329561,2053,11,추출
223884298998,성균관대 정시모집요강 반영비율 2026 성균관대학교 입학전형 정시 신입학,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884298998,2220,8,추출
223884298954,성균관대 학종 교과 수능최저 수시 2026 성균관대학교 입학전형 수시모집요강,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884298954,2496,8,추출
223884254536,서울대 학종 교과 수능최저 정시 2026 서울대학교 입학전형 정시모집요강,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884254536,1664,15,추출
223884205802,서울대 학종 교과 수능최저 수시 2026 서울대학교 입학전형 수시모집요강,2025. 5. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/223884205802,3356,14,추출
223882169502,🏆 중1 수기고사 수상자 발표!,2025. 5. 29.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223882169502,1593,7,추출
223882168139,🎉 25년 상반기 2차 심화평가 정기고사 중등부 수상자 발표!,2025. 5. 29.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223882168139,1284,7,추출
223881859841,🎉 25년 상반기 2차 심화평가 정기고사 초등부 수상자 발표!,2025. 5. 29.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223881859841,1221,7,추출
223881856848,[성적상승 학생후기] 학교별 기출로 실전 완벽 대비! 대진여고 1학년 학생의 중간고사 1등급 비결 대공개✨,2025. 5. 29.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223881856848,2343,9,추출
223879754654,"기말고사가 남았다,진짜 승부는 지금부터🔥!중계동 수학학원 수학의기술에서 우리학교 딱 맞는 기출 FINAL 무료특강 실시👩‍🏫",2025. 5. 27.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223879754654,1605,6,추출
223879689522,"[성적상승 학생후기] 준비는 다르게, 결과는 완벽하게! 을지중3 학생의 100점 비결 대공개✨",2025. 5. 27.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223879689522,1587,4,추출
223878560671,"[성적상승 학생후기]✨ 전교 1등 비법?! 청원여고3 학생의 성적 상승 비결 대공개! ✨25년 1학기 중간고사 전교 1등(단독), 서술형 만점, 1등급(확정)!",2025. 5. 26.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223878560671,2110,8,추출
223874488969,[성적상승 학생후기] 꾸준한 기출 훈련으로 1등급 받는 수학의기술,2025. 5. 25.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223874488969,1598,6,추출
223874487569,[성적상승 학생후기] 사고의 힘을 키워 등급을 바꾸는 수학의기술✨,2025. 5. 24.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223874487569,1864,6,추출
223875486410,"중계동 수학학원 수학의기술, 티처스에 수학의기술이 나온다면~?",2025. 5. 23.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223875486410,1934,19,추출
223873532575,[성적상승 학생후기]서라벌고 1등급 비법은 수학의기술⭐,2025. 5. 23.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223873532575,1670,6,추출
223873524954,[성적상승 학생후기] 치밀한 오답관리로 만점받는 수학의기술✨,2025. 5. 22.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223873524954,1814,6,추출
223873518401,[성적상승 학생후기]공부 습관 다잡는 비법은 수학의기술✨,2025. 5. 21.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223873518401,1692,6,추출
223873104286,중계동 수학학원 수학의기술 재원생 한정🤫 고1을 위한 6월 모의고사 무료 특강🎯,2025. 5. 21.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223873104286,1398,6,추출
223871796360,"🎓 개념부터 응용, 내신까지! 수학의기술 Session.2 개강반 모집 중📚",2025. 5. 20.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223871796360,1548,10,추출
223870883387,"상명중학교 수학 내신, 지금 시작해야 하는 이유! 내신전문반으로 완벽 케어✔",2025. 5. 19.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223870883387,1769,5,추출
223869106818,🎁성적상승? 비법을 알려주마-! 다시 돌아온 재원생 EVENT!🎁,2025. 5. 18.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223869106818,1452,6,추출
223869102584,"🎯 중등 수학, 판을 바꾼다! 중계동 수학학원 수학의기술 은행사거리점 S2반 대개강!",2025. 5. 18.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223869102584,1559,7,추출
223856750159,"🎉 순공 랭킹 TOP 10! 수학의기술 공부왕들, 정말 대단해요!! 🎉",2025. 5. 6.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223856750159,1415,7,추출
223851604270,"[중계동 수학학원] 고등내신은 중간+기말 합산이다! 꺾이지 않을 기말고사, 수학의기술은 계획이 다 있다구-!",2025. 5. 1.,은행사거리점(직접 게시),시험분석·대비,https://blog.naver.com/skills_in_math2/223851604270,1951,21,추출
223817913699,중계동 수학학원 수학의기술 은행사거리점 3월의 최강자는 누구? 3월 순공랭킹 TOP10 발표 🏆,2025. 4. 1.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223817913699,1360,9,추출
223811952954,"3월 모의고사 끝, 진짜 승부는 지금부터🔥!중계동 수학학원 수학의기술에서 우리학교 딱 맞는 기출 FINAL 무료특강 실시👩‍🏫",2025. 3. 27.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223811952954,1545,8,추출
223804039805,수학의기술 전지점 학습시간 랭킹이벤트 결과 대-공개⭐! 1등 그 주인공은 누구?!,2025. 3. 20.,은행사거리점(직접 게시),수업·학습관리,https://blog.naver.com/skills_in_math2/223804039805,1312,15,추출
223802567524,"중계동 HOT한 수학학원 수학의기술, 개강과 동시에 마감강좌 속출🔥한 발 늦은 널 위한 추가강좌 OPEN📢",2025. 3. 19.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223802567524,1864,9,추출
223802331114,중계동 수학학원 수학의기술 중1 자유학기제 완벽하게 파악하고 시험대비까지 철저히-!,2025. 3. 19.,은행사거리점(직접 게시),시험분석·대비,https://blog.naver.com/skills_in_math2/223802331114,1585,9,추출
223799363461,🍫 HAPPY 파이 DAY! 원주율을 외우고 초코파이 받자! 🍫,2025. 3. 17.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223799363461,1547,20,추출
223786268047,중계동 수학학원 수학의기술 은행사거리점 2월 순공 랭킹 TOP10 발표 🎇,2025. 3. 6.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223786268047,1259,8,추출
223784754656,"중계동 수학학원 수학의기술, 계획형 중등수학의 시작, 중 1-1 과정반 신규 개설!",2025. 3. 5.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223784754656,1097,6,추출
223783862595,"중계동 중등수학학원 수학의기술, 불암중 내신전문반👩‍🏫 OPEN!",2025. 3. 5.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223783862595,1568,11,추출
223778496895,2025 한양대 에리카 약대 정시컷 정시등급 모집요강 한양대학교 에리카,2025. 2. 28.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223778496895,3265,7,추출
223778486238,2025 한양대 에리카 약대 약학과 수시 입결 수시등급 모집요강 수능최저 한양대학교,2025. 2. 28.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223778486238,2690,7,추출
223778426382,2025 한림대 의대 약대 수의대 정시컷 정시등급 모집요강 한림대학교,2025. 2. 28.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223778426382,2918,7,추출
223778412625,2025 한림대 의대 의예과 수시 입결 수시등급 모집요강 수능최저 한림대학교,2025. 2. 28.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223778412625,2318,16,추출
223778364433,2025 충북대 의대 약대 수의대 정시컷 정시등급 모집요강 충북대학교,2025. 2. 28.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223778364433,2199,11,추출
223778335220,2025 충북대 의대 약대 수의대 수시 입결 수시등급 모집요강 수능최저 충북대학교,2025. 2. 28.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223778335220,2571,11,추출
223776694123,2025 충남대 의대 약대 수의대 정시컷 정시등급 모집요강 충남대학교,2025. 2. 27.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223776694123,2878,14,추출
